ID,product,rate,village,date,farmer,buyerName,marketPrice,volume
11775,Palm Oil,7.5,Kamayya Palem,2019-07-10,Rockelle Finkenbinder,FOCUS Nursery,7.4,26000
11776,Cashewnut,95,Amudalabanda,2019-07-10,Markeith Lasseigne,SCORE Nursery,93,80
11777,Palm Oil,7.5,Kamayya Palem,2019-07-10,Grace Pohl,FOCUS Nursery,7.4,18000
11778,Cashewnut,95,Bayyanapalli,2019-07-10,Darieus Hicks,BLEED Farm,92,160
11779,Palm Oil,7.5,Kamayya Palem,2019-07-10,Ethan Barron,FOCUS Nursery,7.4,25000
11780,Cashewnut,95,Bayyanapalli,2019-07-10,Tatum Brown,BLEED Farm,92,121
11781,Palm Oil,7.5,Kamayya Palem,2019-07-10,Mukarram al-Salame,FOCUS Nursery,7.4,45000
11782,Palm Oil,7.5,Kamayya Palem,2019-07-10,Sirajuddeen el-Mattar,FOCUS Nursery,7.4,35000
11783,Cashewnut,95,Bayyanapalli,2019-07-10,Alex Enriquez-Tlatenchi,BLEED Farm,92,76.5
11784,Palm Oil,7.5,Kamayya Palem,2019-07-10,Saajida el-Farah,FOCUS Nursery,7.4,45000
11785,Palm Oil,7.5,Kamayya Palem,2019-07-10,Cristiona Carter,FOCUS Nursery,7.4,50000
11786,Cashewnut,95,Bayyanapalli,2019-07-10,Brandon Mix,BLEED Farm,92,59
11787,Palm Oil,7.5,Kamayya Palem,2019-07-10,Julia Yoon,FOCUS Nursery,7.4,35000
11788,Cashewnut,95,Bayyanapalli,2019-07-10,Chiaki Rhodes,BLEED Farm,92,20.5
11789,Palm Oil,7.5,Kamayya Palem,2019-07-10,Bradley Gill,FOCUS Nursery,7.4,34000
11791,Palm Oil,7.5,Kamayya Palem,2019-07-10,Kyla Gutierrez,FOCUS Nursery,7.4,25000
11792,Cashewnut,95,Bayyanapalli,2019-07-10,Noah Warboys,BLEED Farm,92,117
11793,Cashewnut,95,Bayyanapalli,2019-07-10,Mazeed al-Obeid,BLEED Farm,92,80.5
11794,Cashewnut,95,Bayyanapalli,2019-07-10,Aaron Tripp,BLEED Farm,92,72
11795,Cashewnut,95,Bayyanapalli,2019-07-10,Spencer Laboy,BLEED Farm,92,43
11796,Cashewnut,95,Bayyanapalli,2019-07-10,Trevor Gasca,BLEED Farm,92,51
11797,Cashewnut,95,Bayyanapalli,2019-07-10,Clay Tapia,BLEED Farm,92,58
11798,Cashewnut,95,Bayyanapalli,2019-07-10,Skyeler Kaskie,BLEED Farm,92,76
11799,Cashewnut,95,Bayyanapalli,2019-07-10,Annika Mantripragada,BLEED Farm,92,60
11800,Cashewnut,95,Bayyanapalli,2019-07-10,Christianne Ouphasakda,BLEED Farm,92,23.5
11801,Cashewnut,95,Bayyanapalli,2019-07-10,Oneisha Briscoe,BLEED Farm,92,42
11802,Palm Oil,7.5,P Ankampalem,2019-07-10,Dustin Hauck,FOCUS Nursery,7.4,15000
11803,Palm Oil,7.5,P Ankampalem,2019-07-10,Mario Salazar Lopez,FOCUS Nursery,7.4,20000
11804,Palm Oil,7.5,P Ankampalem,2019-07-10,Anique Lipford,FOCUS Nursery,7.4,15000
11805,Cashewnut,95,Jiyyampalem,2019-07-10,Kanisha Gates,BLEED Farm,91,142
11807,Cashewnut,95,Jiyyampalem,2019-07-10,Minnah el-Rasheed,BLEED Farm,91,91
11809,Cashewnut,95,Jiyyampalem,2019-07-10,Ethan Bukowski,BLEED Farm,91,120
11810,Cashewnut,95,Jiyyampalem,2019-07-10,Brian Tafoya,BLEED Farm,91,168
11813,Cashewnut,95,Jiyyampalem,2019-07-10,Jeremiah Nading,BLEED Farm,91,42
11814,Cashewnut,95,Jiyyampalem,2019-07-10,Cheyne Anderson,BLEED Farm,91,93
11815,Palm Oil,7.5,P Ankampalem,2019-07-10,Mychal Chalmers,FOCUS Nursery,7.4,10000
11816,Cashewnut,95,Jiyyampalem,2019-07-10,Kenniese Murphy,BLEED Farm,91,113.5
11817,Cashewnut,95,Jiyyampalem,2019-07-10,Micah Her,BLEED Farm,91,51
11818,Palm Oil,7.5,P Ankampalem,2019-07-10,Paige Peterson,FOCUS Nursery,7.4,5000
11819,Cashewnut,95,Jiyyampalem,2019-07-10,Aanisa al-Asad,BLEED Farm,91,173
11820,Cashewnut,95,Jiyyampalem,2019-07-10,Sarah Lemnios,BLEED Farm,91,77
11821,Cashewnut,95,Jiyyampalem,2019-07-10,Luis Cardenas,BLEED Farm,91,91
11822,Cashewnut,95,Jiyyampalem,2019-07-10,Monica Cheng,BLEED Farm,91,61
11823,Cashewnut,95,Jiyyampalem,2019-07-10,Justine Cox,BLEED Farm,91,40
11824,Palm Oil,7.5,P Ankampalem,2019-07-10,Sidney Phillips,FOCUS Nursery,7.4,8000
11825,Cashewnut,95,Jiyyampalem,2019-07-10,Arthur Shaffer,BLEED Farm,91,94
11826,Cashewnut,90,Donelapalli,2019-07-10,Aaron Scott,BUBBLE Nursery,88,81.5
11827,Cashewnut,90,Donelapalli,2019-07-10,Izzat el-Habeeb,BUBBLE Nursery,88,70
11828,Cashewnut,90,Donelapalli,2019-07-10,Traci Marsh,BUBBLE Nursery,88,60
11829,Cashewnut,90,Donelapalli,2019-07-10,Hafsa el-Karimi,BUBBLE Nursery,88,97.5
11830,Cashewnut,90,Donelapalli,2019-07-10,John Vu,BUBBLE Nursery,88,78.5
11831,Cashewnut,90,Donelapalli,2019-07-10,Sohvana Wolfe,BUBBLE Nursery,88,109.5
11832,Cashewnut,90,Donelapalli,2019-07-10,Megan Singley,BUBBLE Nursery,88,119
11833,Cashewnut,90,Donelapalli,2019-07-10,Elaine Conti,BUBBLE Nursery,88,92
11834,Cashewnut,90,Donelapalli,2019-07-10,Jason Fante,BUBBLE Nursery,88,80
11835,Cashewnut,90,Donelapalli,2019-07-10,Jereme-Ashlee Castro,BUBBLE Nursery,88,72
11836,Cashewnut,90,Donelapalli,2019-07-10,Shelby King,BUBBLE Nursery,88,84
11837,Cashewnut,90,Donelapalli,2019-07-10,Krista Wilson,BUBBLE Nursery,88,80
11838,Cashewnut,90,Donelapalli,2019-07-10,Arkaan al-Afzal,BUBBLE Nursery,88,109
11839,Cashewnut,90,Donelapalli,2019-07-10,Brandon Ball,BUBBLE Nursery,88,69
11840,Cashewnut,90,Donelapalli,2019-07-10,Diamond Erig,BUBBLE Nursery,88,25.5
11841,Palm Oil,7.5,P Ankampalem,2019-07-10,Jackson Wilkinson,FOCUS Nursery,7.4,12000
11842,Palm Oil,7.5,P Ankampalem,2019-07-10,Mireya Vigil,FOCUS Nursery,7.4,16000
11843,Palm Oil,7.5,P Ankampalem,2019-07-10,Jesse Marquez,FOCUS Nursery,7.4,18000
11844,Palm Oil,7.5,P Ankampalem,2019-07-10,Savannah Lutton,FOCUS Nursery,7.4,22000
11845,Palm Oil,7.5,P Ankampalem,2019-07-10,Andreas Geras,FOCUS Nursery,7.4,24000
11846,Palm Oil,7.5,P Ankampalem,2019-07-10,Ghaaliya al-Ally,FOCUS Nursery,7.4,18000
11847,Palm Oil,7.5,P Ankampalem,2019-07-10,Kenya Walton,FOCUS Nursery,7.4,15000
11848,Cashewnut,90,Mohanapuram,2019-07-10,James Begay,NEST Organic Produce,88,143
11849,Cashewnut,90,Mohanapuram,2019-07-10,Suhail el-Shareef,NEST Organic Produce,88,201
11850,Cashewnut,90,Mohanapuram,2019-07-10,Farhat al-Shafi,NEST Organic Produce,88,43
11851,Cashewnut,90,Mohanapuram,2019-07-10,Wasmaaa al-Vaziri,NEST Organic Produce,88,134
11852,Cashewnut,90,Mohanapuram,2019-07-10,Alexander Lin,NEST Organic Produce,88,190
11853,Cashewnut,90,Mohanapuram,2019-07-10,Richard Vermillion,NEST Organic Produce,88,97
11854,Cashewnut,90,Mohanapuram,2019-07-10,Azzaam el-Abdullah,NEST Organic Produce,88,182
11855,Cashewnut,90,Mohanapuram,2019-07-10,Jasmine Vue,NEST Organic Produce,88,75.5
11857,Cashewnut,90,Mohanapuram,2019-07-10, Faaiq al-Riaz,NEST Organic Produce,88,97.5
11858,Cashewnut,90,Mohanapuram,2019-07-10,Jasra el-Basher,NEST Organic Produce,88,42
11859,Cashewnut,90,Mohanapuram,2019-07-10,Savannah Church,NEST Organic Produce,88,54
11860,Cashewnut,90,Mohanapuram,2019-07-10,Nathaniel Debus,NEST Organic Produce,88,87
11861,Cashewnut,90,Mohanapuram,2019-07-10,Ca'Deejah Hicks,NEST Organic Produce,88,43
11862,Cashewnut,90,Mohanapuram,2019-07-10,Ian Van Garderen,NEST Organic Produce,88,103
11863,Cashewnut,90,Mohanapuram,2019-07-10,Michael Prosser,NEST Organic Produce,88,97
11864,Cashewnut,90,Mohanapuram,2019-07-10,Hunter Fujinami,NEST Organic Produce,88,36
11865,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Sullivan Hughes,SIGH Farm,89,117
11866,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Imraan el-Basha,SIGH Farm,89,131
11867,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Cassi Aguilar,SIGH Farm,89,161
11868,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Caylyn Blackner,SIGH Farm,89,117
11869,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Mezan Moore,SIGH Farm,89,20.5
11870,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Isha Sauls,SIGH Farm,89,143
11871,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Afeef el-Baddour,SIGH Farm,89,11.5
11872,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Rosalinda Montano,SIGH Farm,89,123
11873,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Francisco Claros,SIGH Farm,89,150
11875,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Bethany Athey,SIGH Farm,89,116
11876,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Tashay Lunsford,SIGH Farm,89,78.5
11877,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Noel Lambertson,SIGH Farm,89,94
11878,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Jacob Hobbs,SIGH Farm,89,73
11879,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Kaelee Tenorio,SIGH Farm,89,68
11880,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Jack Ritter,SIGH Farm,89,23
11881,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Ryan Alarcon,SIGH Farm,89,114
11882,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Alex Hamilton,SIGH Farm,89,140
11883,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Russell Ryen,SIGH Farm,89,42
11885,Cashewnut,90,Doramamidi (Gangavaram),2019-07-10,Micahela Nunez,SIGH Farm,89,68
11886,Cashewnut,90,Gangavaram,2019-07-10,Cierra Vazquez,PERMIT Farm,88,113
11887,Cashewnut,90,Gangavaram,2019-07-10,Matthew Hash,PERMIT Farm,88,94
11888,Cashewnut,90,Gangavaram,2019-07-10,Jeremiah Irwin,PERMIT Farm,88,27
11889,Cashewnut,90,Gangavaram,2019-07-10,Sione Tan,PERMIT Farm,88,73
11890,Cashewnut,90,Gangavaram,2019-07-10,Ramla al-Amini,PERMIT Farm,88,58
11891,Cashewnut,90,Gangavaram,2019-07-10,Katherine Cornish,PERMIT Farm,88,123
11892,Cashewnut,90,Gangavaram,2019-07-10,Shaddaad el-Abdulla,PERMIT Farm,88,94
11893,Cashewnut,90,Gangavaram,2019-07-10,Deren Madera Madera,PERMIT Farm,88,109
11894,Cashewnut,90,Gangavaram,2019-07-10,Mary Namkoong,PERMIT Farm,89,23.5
11895,Cashewnut,90,Gangavaram,2019-07-10,Rachel Trevino,PERMIT Farm,88,83.5
11896,Cashewnut,90,Gangavaram,2019-07-10,Demi Saucedo-Esparza,PERMIT Farm,88,78
11897,Cashewnut,90,Gangavaram,2019-07-10,Anthony Eberle,PERMIT Farm,89,22.5
11898,Cashewnut,90,Gangavaram,2019-07-10,Zameel al-Baccus,PERMIT Farm,88,93
11899,Cashewnut,90,Gangavaram,2019-07-10,Lorenzo Casaus,PERMIT Farm,88,68
11900,Cashewnut,90,Gangavaram,2019-07-10,Maggie Miyazawa,PERMIT Farm,88,56
11901,Cashewnut,90,Gangavaram,2019-07-10,Baaqir al-Nassif,PERMIT Farm,88,83.5
11902,Cashewnut,90,Gangavaram,2019-07-10,Palak Kuroda,PERMIT Farm,88,109
11903,Cashewnut,90,Gangavaram,2019-07-10,Joseph Tuagba-Gladstone,PERMIT Farm,88,97.5
11905,Cashewnut,90,Gangavaram,2019-07-10,Perla Silva,PERMIT Farm,88,79.5
11906,Cashewnut,95,Neelavaram,2019-07-10,Jerrod Chavez,NEST Organic Produce,93,144
11907,Cashewnut,95,Neelavaram,2019-07-10,Aaron Potter,NEST Organic Produce,93,151
11908,Cashewnut,95,Neelavaram,2019-07-10,William Briggs,NEST Organic Produce,93,92.5
11909,Cashewnut,95,Neelavaram,2019-07-10,Anahy Trujillo,NEST Organic Produce,93,113
11910,Cashewnut,95,Neelavaram,2019-07-10,Cheryl Holt,NEST Organic Produce,93,66
11911,Cashewnut,95,Neelavaram,2019-07-10,Robert Pietruszka,NEST Organic Produce,93,97.5
11912,Cashewnut,95,Neelavaram,2019-07-10,Kali Schell,NEST Organic Produce,93,109
11913,Cashewnut,95,Neelavaram,2019-07-10,Haifaaa al-Bagheri,NEST Organic Produce,93,87.5
11914,Cashewnut,95,Neelavaram,2019-07-10,Arrick Montoya,NEST Organic Produce,93,76
11915,Cashewnut,95,Neelavaram,2019-07-10,Donna Augustine,NEST Organic Produce,93,120
11916,Cashewnut,95,Neelavaram,2019-07-10,Brandon Costigan,NEST Organic Produce,93,124
11917,Cashewnut,95,Neelavaram,2019-07-10,Abbaad el-Sabet,NEST Organic Produce,93,74
11918,Cashewnut,95,Neelavaram,2019-07-10,Santiago Wasson,NEST Organic Produce,93,92.5
11919,Cashewnut,95,Neelavaram,2019-07-10,Janelle Garcia,NEST Organic Produce,93,96.5
11920,Cashewnut,95,Neelavaram,2019-07-10,Louie Tudor,NEST Organic Produce,93,66
11921,Cashewnut,95,Neelavaram,2019-07-10,Valeria Castillo Cobian,NEST Organic Produce,93,103
11922,Cashewnut,95,Neelavaram,2019-07-10,Karina Guerrero Perez,NEST Organic Produce,93,73
11923,Cashewnut,90,Pidathamamidi,2019-07-10,Camille Patterson,PRECEDE Nursery,88,88
11924,Cashewnut,90,Pidathamamidi,2019-07-10,Ashley Richardson,PRECEDE Nursery,88,80
11925,Cashewnut,90,Pidathamamidi,2019-07-10,Jordan Bunker,PRECEDE Nursery,88,119
11926,Cashewnut,90,Pidathamamidi,2019-07-10,Charles Sepesy,PRECEDE Nursery,88,153
11927,Cashewnut,90,Pidathamamidi,2019-07-10,Jameel al-Ahsan,PRECEDE Nursery,88,110
11928,Cashewnut,90,Pidathamamidi,2019-07-10,Kirsten Yazawa,PRECEDE Nursery,88,84.5
11929,Cashewnut,90,Pidathamamidi,2019-07-10,Thai Nguyen,PRECEDE Nursery,88,115
11930,Cashewnut,90,Pidathamamidi,2019-07-10,Nashat al-Kaber,PRECEDE Nursery,88,70
11931,Cashewnut,90,Pidathamamidi,2019-07-10,Sara Kim,PRECEDE Nursery,88,87.5
11933,Cashewnut,90,Pidathamamidi,2019-07-10,Luis Duenez,PRECEDE Nursery,88,76
11934,Cashewnut,90,Pidathamamidi,2019-07-10,Patty Manibusan,PRECEDE Nursery,88,116
11935,Cashewnut,90,Pidathamamidi,2019-07-10,Christopher Haskan,PRECEDE Nursery,88,118
11936,Cashewnut,90,Pidathamamidi,2019-07-10,Gabrielle Gustafson,PRECEDE Nursery,88,78.5
11937,Cashewnut,90,Pidathamamidi,2019-07-10,Cally Huynh,PRECEDE Nursery,88,35
11938,Cashewnut,90,Pidathamamidi,2019-07-10,Maisoon al-Sesay,PRECEDE Nursery,88,117
11939,Cashewnut,90,Pidathamamidi,2019-07-10,Alliance Berhe,PRECEDE Nursery,88,70.5
11940,Cashewnut,90,Amudalabanda,2019-07-11,Abdul Fattaah al-Chahine,FORBID Nursery,89,40
11941,Cashewnut,90,Amudalabanda,2019-07-11,Kurt Moore,FORBID Nursery,89,71
11942,Cashewnut,90,Amudalabanda,2019-07-11,Drew Jordan,FORBID Nursery,89,117
11943,Cashewnut,90,Amudalabanda,2019-07-11,Gavin Hill,FORBID Nursery,89,25.5
11944,Cashewnut,90,Amudalabanda,2019-07-11,Javante Johnson,FORBID Nursery,89,118
11945,Cashewnut,90,Amudalabanda,2019-07-11,Deangelo Haynes,FORBID Nursery,89,110
11946,Cashewnut,90,Amudalabanda,2019-07-11,Barry Ray,FORBID Nursery,89,133
11947,Cashewnut,90,Amudalabanda,2019-07-11,Khulood al-Amini,FORBID Nursery,89,117
11948,Cashewnut,90,Amudalabanda,2019-07-11,Dante Alessandr Pham,FORBID Nursery,89,151.5
11949,Cashewnut,90,Amudalabanda,2019-07-11,Vanessa Alarid,FORBID Nursery,89,58
11950,Cashewnut,90,Amudalabanda,2019-07-11,Zubaida al-Mirza,FORBID Nursery,89,63
11951,Cashewnut,90,Amudalabanda,2019-07-11,Yoonjoo Bat-Itgel,FORBID Nursery,89,80.5
11952,Cashewnut,90,Amudalabanda,2019-07-11,Emily Nguyen,FORBID Nursery,89,96.5
11953,Cashewnut,90,Amudalabanda,2019-07-11,Emily Hsueh,FORBID Nursery,89,94.5
11954,Cashewnut,90,Amudalabanda,2019-07-11,Candice Naputi-Cabrera,FORBID Nursery,89,28.5
11955,Cashewnut,90,Amudalabanda,2019-07-11,Markeith Lasseigne,FORBID Nursery,89,13.5
11956,Cashewnut,90,Amudalabanda,2019-07-11,Eric Gamboa,FORBID Nursery,89,81
11958,Cashewnut,90,Amudalabanda,2019-07-11,Afaaf el-Suleiman,FORBID Nursery,89,110
11959,Cashewnut,90,Amudalabanda,2019-07-11,Kameela el-Zaidi,FORBID Nursery,89,91
11960,Cashewnut,90,Karakapadu,2019-07-11,Gaitha al-Baddour,PERMIT Farm,88,143
11961,Cashewnut,90,Karakapadu,2019-07-11,Muslih el-Fayad,PERMIT Farm,88,43
11962,Cashewnut,90,Karakapadu,2019-07-11,Robert Norris,PERMIT Farm,88,103
11963,Cashewnut,90,Karakapadu,2019-07-11,Kashmir Absher,PERMIT Farm,88,76
11964,Cashewnut,90,Karakapadu,2019-07-11,Jaabir al-Abdallah,PERMIT Farm,88,33
11965,Cashewnut,90,Karakapadu,2019-07-11,Juston Mitchell,PERMIT Farm,88,152
11966,Cashewnut,90,Karakapadu,2019-07-11,Jaden Vanderlinde,PERMIT Farm,88,43
11967,Cashewnut,90,Karakapadu,2019-07-11,Victoria Tran,PERMIT Farm,88,105
11968,Cashewnut,90,Karakapadu,2019-07-11,Jesus Pinedo Diaz,PERMIT Farm,88,97.5
11969,Cashewnut,90,Karakapadu,2019-07-11,Albert Culligan,PERMIT Farm,88,18.5
11970,Cashewnut,85,CHINNAMPALEM,2019-07-11,Brittany Zavala,PERMIT Farm,83,35
11971,Cashewnut,85,CHINNAMPALEM,2019-07-11,Grace Lemont,PERMIT Farm,83,70
11972,Cashewnut,85,CHINNAMPALEM,2019-07-11,Hameeda el-Asad,PERMIT Farm,83,82.5
11973,Cashewnut,85,CHINNAMPALEM,2019-07-11,Clarissa Lopez,PERMIT Farm,83,18.5
11974,Cashewnut,85,CHINNAMPALEM,2019-07-11,Musfira al-Kamal,PERMIT Farm,83,25.5
11975,Cashewnut,85,CHINNAMPALEM,2019-07-11,Allegra Briones,PERMIT Farm,83,71
11976,Cashewnut,85,CHINNAMPALEM,2019-07-11,Torrye Knowles,PERMIT Farm,83,117
11977,Cashewnut,85,CHINNAMPALEM,2019-07-11,Jared Givens,PERMIT Farm,83,45
11978,Cashewnut,85,CHINNAMPALEM,2019-07-11,Minnie Gaona,PERMIT Farm,83,91
11979,Cashewnut,85,CHINNAMPALEM,2019-07-11,Phillip Flinn,PERMIT Farm,83,45
11980,Cashewnut,85,CHINNAMPALEM,2019-07-11,Cade Castaneda,PERMIT Farm,83,70
11981,Cashewnut,85,CHINNAMPALEM,2019-07-11,Qutb el-Husain,PERMIT Farm,83,62.5
11982,Cashewnut,85,CHINNAMPALEM,2019-07-11,Shanice Annan,PERMIT Farm,83,76
11983,Cashewnut,85,CHINNAMPALEM,2019-07-11,Ariyelle Washington-Cloud,PERMIT Farm,83,55
11984,Cashewnut,85,CHINNAMPALEM,2019-07-11,Ramona Suina,PERMIT Farm,83,33
11985,Cashewnut,85,CHINNAMPALEM,2019-07-11,Jerrica Dudley,PERMIT Farm,83,28
11986,Cashewnut,85,CHINNAMPALEM,2019-07-11,Destinie Litwiller,PERMIT Farm,83,78.5
11987,Cashewnut,85,CHINNAMPALEM,2019-07-11,Trazell Jackson,PERMIT Farm,83,40
11988,Cashewnut,85,CHINNAMPALEM,2019-07-11,Christopher Brito,PERMIT Farm,83,38
11989,Cashewnut,85,CHINNAMPALEM,2019-07-11,Bum Jin Cerdenola,PERMIT Farm,83,62
11990,Cashewnut,90,Pandraprolu,2019-07-11,Joseph Hernandez Renteria,NEST Organic Produce,89,97.5
11991,Cashewnut,90,Pandraprolu,2019-07-11,Bassaam el-Mina,NEST Organic Produce,89,103
11992,Cashewnut,90,Pandraprolu,2019-07-11,Jack Watson,NEST Organic Produce,89,73
11993,Cashewnut,90,Pandraprolu,2019-07-11,Madison Berlin,NEST Organic Produce,89,87.5
11994,Cashewnut,90,Pandraprolu,2019-07-11,Taylor Gilliland,NEST Organic Produce,89,25.5
11995,Cashewnut,90,Pandraprolu,2019-07-11,Jordan Rojas-Hernandez,NEST Organic Produce,89,103
11996,Cashewnut,90,Pandraprolu,2019-07-11,Keaton Worden,NEST Organic Produce,89,36
11997,Cashewnut,90,Pandraprolu,2019-07-11,Cassandra Banchongchith,NEST Organic Produce,89,94
11998,Cashewnut,90,Pandraprolu,2019-07-11,Courtlandt Porco,NEST Organic Produce,89,43
11999,Cashewnut,90,Pandraprolu,2019-07-11,Isaiah Burdick,NEST Organic Produce,89,105
12001,Cashewnut,90,Pandraprolu,2019-07-11,Daniel Magdaleno Barrera,NEST Organic Produce,89,34
12002,Cashewnut,90,Pandraprolu,2019-07-11,Uyanga Morris,NEST Organic Produce,89,113
12003,Cashewnut,90,Pandraprolu,2019-07-11,Atheer el-Raad,NEST Organic Produce,89,103.5
12004,Cashewnut,90,Pandraprolu,2019-07-11,Woo Bin Ky,NEST Organic Produce,89,73
12005,Cashewnut,90,Pandraprolu,2019-07-11,Khaalida al-Rafiq,NEST Organic Produce,89,28
12006,Cashewnut,90,Pandraprolu,2019-07-11,Kawkab al-Sader,NEST Organic Produce,89,83.5
12007,Cashewnut,85,Donelapalli,2019-07-11,Taelyn Turner,PERMIT Farm,83,123
12008,Cashewnut,85,Donelapalli,2019-07-11,Sohvana Wolfe,PERMIT Farm,83,110
12009,Cashewnut,85,Donelapalli,2019-07-11,Aaron Scott,PERMIT Farm,83,123
12010,Cashewnut,85,Donelapalli,2019-07-11,Justin Schnicker,PERMIT Farm,83,117
12011,Cashewnut,85,Donelapalli,2019-07-11,John Vu,PERMIT Farm,83,79
12012,Cashewnut,85,Donelapalli,2019-07-11,William Parran,PERMIT Farm,83,94.5
12013,Cashewnut,85,Donelapalli,2019-07-11,Megan Singley,PERMIT Farm,83,71
12014,Cashewnut,85,Donelapalli,2019-07-11,Krista Wilson,PERMIT Farm,83,116
12015,Cashewnut,85,Donelapalli,2019-07-11,Hafsa el-Karimi,PERMIT Farm,83,25.5
12016,Cashewnut,85,Donelapalli,2019-07-11,Elaine Conti,PERMIT Farm,83,114.5
12020,Cashewnut,85,Donelapalli,2019-07-11,Melissa Sanderson,PERMIT Farm,83,124
12021,Cashewnut,85,Donelapalli,2019-07-11,Shelby King,PERMIT Farm,83,131
12022,Cashewnut,85,Donelapalli,2019-07-11,Travis Porter,PERMIT Farm,83,108.5
12023,Cashewnut,85,Donelapalli,2019-07-11,Saleet al-Ahmadi,PERMIT Farm,83,144
12024,Cashewnut,85,Donelapalli,2019-07-11,Faraj al-Zafar,PERMIT Farm,83,168
12025,Cashewnut,85,Donelapalli,2019-07-11,Izzat el-Habeeb,PERMIT Farm,83,117
12026,Cashewnut,85,Donelapalli,2019-07-11,Jason Fante,PERMIT Farm,83,118
12027,Cashewnut,85,Komaravaram,2019-07-11,Martin Williams,HURTLE Nursery,84,216
12028,Cashewnut,85,Komaravaram,2019-07-11,Marlyssa Thao,HURTLE Nursery,84,116
12029,Cashewnut,85,Komaravaram,2019-07-11,Nicole Oh,HURTLE Nursery,84,119
12030,Cashewnut,85,Komaravaram,2019-07-11,Anuzaya Cha,HURTLE Nursery,84,135
12031,Cashewnut,85,Komaravaram,2019-07-11,Khairi al-Shareef,HURTLE Nursery,84,192
12032,Cashewnut,85,Komaravaram,2019-07-11,Lesley Thao,HURTLE Nursery,84,85.5
12033,Cashewnut,85,Komaravaram,2019-07-11,Andrew Osterberg,HURTLE Nursery,84,62
12034,Cashewnut,85,Komaravaram,2019-07-11,Aaneer Chow,HURTLE Nursery,84,117
12035,Cashewnut,85,Komaravaram,2019-07-11,Asia Allsup,HURTLE Nursery,84,165
12036,Cashewnut,85,Komaravaram,2019-07-11,Randi Jones,HURTLE Nursery,84,178
12037,Cashewnut,85,Komaravaram,2019-07-11,Dawnee Hammond,HURTLE Nursery,84,163
12038,Cashewnut,85,Komaravaram,2019-07-11,Jasmine Jones,HURTLE Nursery,84,192
12039,Cashewnut,85,Komaravaram,2019-07-11,Juan Herrera,HURTLE Nursery,84,197
12040,Cashewnut,85,Komaravaram,2019-07-11,Jasmine Jarrett,HURTLE Nursery,84,86.5
12041,Cashewnut,85,Komaravaram,2019-07-11,Shilo Vinson,HURTLE Nursery,84,192
12042,Cashewnut,85,Komaravaram,2019-07-11,Zainab el-Elamin,HURTLE Nursery,84,197
12043,Cashewnut,85,Komaravaram,2019-07-11,Nebeu Beard,HURTLE Nursery,84,126
12044,Cashewnut,85,Komaravaram,2019-07-11,Molly Conrad,HURTLE Nursery,84,63
12045,Cashewnut,80,Kusumarai,2019-07-11,Payton Callahan,PLAY Nursery,79,105
12046,Cashewnut,80,Kusumarai,2019-07-11,Muslih el-Ghaffari,PLAY Nursery,79,94.5
12047,Cashewnut,80,Kusumarai,2019-07-11,Tatiana Peterson,PLAY Nursery,79,76
12048,Cashewnut,80,Kusumarai,2019-07-11,Mahbooba el-Hamid,PLAY Nursery,79,33
12049,Cashewnut,80,Kusumarai,2019-07-11,Hop Folsom,PLAY Nursery,79,24.5
12050,Cashewnut,80,Kusumarai,2019-07-11,Ladd Paul,PLAY Nursery,79,104
12051,Cashewnut,80,Kusumarai,2019-07-11,Thao Abenes,PLAY Nursery,79,115
12052,Cashewnut,80,Kusumarai,2019-07-11,Isoka Brown,PLAY Nursery,79,43
12053,Cashewnut,80,Kusumarai,2019-07-11,Aseel al-Shams,PLAY Nursery,79,94.5
12054,Cashewnut,80,Kusumarai,2019-07-11,Louis Cotton,PLAY Nursery,79,87.5
12055,Cashewnut,80,Kusumarai,2019-07-11,Israel Houston,PLAY Nursery,79,54
12056,Cashewnut,80,Kusumarai,2019-07-11,Bilaal el-Kaba,PLAY Nursery,79,115
12057,Cashewnut,80,Kusumarai,2019-07-11,Kayla Wall,PLAY Nursery,79,82.5
12058,Cashewnut,80,Kusumarai,2019-07-11,Makalah Johns,PLAY Nursery,79,26.5
12059,Cashewnut,80,Kusumarai,2019-07-11,Jacob Hernandez,PLAY Nursery,79,75
12060,Cashewnut,80,Kusumarai,2019-07-11,Christian Tran,PLAY Nursery,79,36
